PartNumber,Usage,Name,Value,Sequence,Delete,GroupName
P000220562,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000220562,2,zonTemplateProductClothing,ProductClothing,0,0,
P000220562,2,AudienceTeens,Teens,0,0,
P000220562,2,ANDATORY Care InstructHand Wash,Hand Wash,0,0,Detail
P000220562,2,ANDATORY Care InstructLine Dry,Line Dry,0,0,Detail
P000220562,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000220562,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000220562,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220562,2,B-Top/Shirt Neck FeatSquare-Neck,Square-Neck,0,0,Detail
P000220562,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000220562,2,Size RangeJuniors,Juniors,0,0,
P000220625,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000220625,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000220625,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000220625,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220625,2,APPAREL Fit StyleJust Below The Waist,Just Below The Waist,0,0,Detail
P000220625,2,APPAREL Fit StyleStretch,Stretch,0,0,Detail
P000220625,2,APPAREL Inseams9 ½ in. inseam,9 ½ in. inseam,0,0,Detail
P000220625,2,B-Bottom FeaturesBasic 5 Pocket,Basic 5 Pocket,0,0,Detail
P000220625,2,B-Bottom Waist FeatFlat-Front,Flat-Front,0,0,Detail
P000220678,2,zon Apparel ITKshorts,shorts,0,0,
P000220678,2,zonTemplateProductClothing,ProductClothing,0,0,
P000220678,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000220678,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000220678,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000220678,2,ANDATORY FabricationElastane,Elastane,0,0,Detail
P000220678,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220678,2,ANDATORY General InfoInt'l Shipping prohibited,Int'l Shipping prohibited,0,0,Detail
P000220678,2,APPAREL Fit StyleMid-Rise,Mid-Rise,0,0,Detail
P000220678,2,APPAREL Inseams5 inseam,5 inseam,0,0,Detail
P000220678,2,B-Bottom FeaturesBasic 5 Pocket,Basic 5 Pocket,0,0,Detail
P000220678,2,B-Bottom FeaturesSlimming,Slimming,0,0,Detail
P000220678,2,B-Bottom Waist FeatFlat-Front,Flat-Front,0,0,Detail
P000220685,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000220685,2,zonTemplateProductClothing,ProductClothing,0,0,
P000220685,2,AudienceTeens,Teens,0,0,
P000220685,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000220685,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000220685,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000220685,2,ANDATORY FabricationModal,Modal,0,0,Detail
P000220685,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220685,2,B-Top/Shirt FeaturesBaby Doll,Baby Doll,0,0,Detail
P000220685,2,B-Top/Shirt Neck FeatV-Neck,V-Neck,0,0,Detail
P000220685,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000220685,2,Size RangeJuniors,Juniors,0,0,
P000220694,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000220694,2,zonTemplateProductClothing,ProductClothing,0,0,
P000220694,2,AudienceTeens,Teens,0,0,
P000220694,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000220694,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000220694,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000220694,2,ANDATORY FabricationRayon,Rayon,0,0,Detail
P000220694,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220694,2,B-Top/Shirt FeaturesSpaghetti-strap,Spaghetti-strap,0,0,Detail
P000220694,2,B-Top/Shirt Neck FeatRound-Neck,Round-Neck,0,0,Detail
P000220694,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000220694,2,Size RangeJuniors,Juniors,0,0,
P000220697,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000220697,2,zonTemplateProductClothing,ProductClothing,0,0,
P000220697,2,AudienceTeens,Teens,0,0,
P000220697,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000220697,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000220697,2,ANDATORY FabricationRayon,Rayon,0,0,Detail
P000220697,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000220697,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220697,2,B-Top/Shirt FeaturesBaby Doll,Baby Doll,0,0,Detail
P000220697,2,B-Top/Shirt FeaturesSpaghetti-strap,Spaghetti-strap,0,0,Detail
P000220697,2,B-Top/Shirt Neck FeatRound-Neck,Round-Neck,0,0,Detail
P000220697,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000220697,2,Size RangeJuniors,Juniors,0,0,
P000220734,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000220734,2,zonTemplateProductClothing,ProductClothing,0,0,
P000220734,2,AudienceTeens,Teens,0,0,
P000220734,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000220734,2,ANDATORY FabricationRayon,Rayon,0,0,Detail
P000220734,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000220734,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220734,2,B-Top/Shirt FeaturesSpaghetti-strap,Spaghetti-strap,0,0,Detail
P000220734,2,B-Top/Shirt Neck FeatRound-Neck,Round-Neck,0,0,Detail
P000220734,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000220734,2,Size RangeJuniors,Juniors,0,0,
P000220756,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000220756,2,zonTemplateProductClothing,ProductClothing,0,0,
P000220756,2,AudienceTeens,Teens,0,0,
P000220756,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000220756,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000220756,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000220756,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220756,2,B-Top/Shirt Neck FeatRound-Neck,Round-Neck,0,0,Detail
P000220756,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000220756,2,Size RangeJuniors,Juniors,0,0,
P000220759,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000220759,2,zonTemplateProductClothing,ProductClothing,0,0,
P000220759,2,AudienceTeens,Teens,0,0,
P000220759,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000220759,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000220759,2,ANDATORY Fabrication100% Viscose,100% Viscose,0,0,Detail
P000220759,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220759,2,B-Top/Shirt FeaturesSpaghetti-strap,Spaghetti-strap,0,0,Detail
P000220759,2,B-Top/Shirt Neck FeatScoop-Neck,Scoop-Neck,0,0,Detail
P000220759,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000220759,2,Size RangeJuniors,Juniors,0,0,
P000220811,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000220811,2,zonTemplateProductClothing,ProductClothing,0,0,
P000220811,2,AudienceTeens,Teens,0,0,
P000220811,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000220811,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000220811,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220811,2,B-Top/Shirt FeaturesSpaghetti-strap,Spaghetti-strap,0,0,Detail
P000220811,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000220811,2,Size RangeJuniors,Juniors,0,0,
P000220856,2,zon Apparel ITKshorts,shorts,0,0,
P000220856,2,zonTemplateProductClothing,ProductClothing,0,0,
P000220856,2,ANDATORY Care InstructCool iron,Cool iron,0,0,Detail
P000220856,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000220856,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000220856,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000220856,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000220856,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220856,2,APPAREL Fit StyleJust Below The Waist,Just Below The Waist,0,0,Detail
P000220856,2,APPAREL Inseams13 inseam,13 inseam,0,0,Detail
P000220889,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000220889,2,zonTemplateProductClothing,ProductClothing,0,0,
P000220889,2,AudienceTeens,Teens,0,0,
P000220889,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000220889,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000220889,2,ANDATORY FabricationRayon,Rayon,0,0,Detail
P000220889,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000220889,2,Size RangeJuniors,Juniors,0,0,
P000221027,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000221027,2,zonTemplateProductClothing,ProductClothing,0,0,
P000221027,2,AudienceTeens,Teens,0,0,
P000221027,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000221027,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000221027,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000221027,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000221027,2,B-Top/Shirt Neck FeatScoop-Neck,Scoop-Neck,0,0,Detail
P000221027,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000221027,2,Size RangeJuniors,Juniors,0,0,
P000221028,2,zon Apparel ITKshorts,shorts,0,0,
P000221028,2,zonTemplateProductClothing,ProductClothing,0,0,
P000221028,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000221028,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000221028,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000221028,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000221028,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000221028,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000221028,2,APPAREL Fit StyleJust Below The Waist,Just Below The Waist,0,0,Detail
P000221028,2,APPAREL Fit StyleSlim,Slim,0,0,Detail
P000221028,2,APPAREL Inseams11 inseam,11 inseam,0,0,Detail
P000221028,2,B-Bottom FeaturesBasic 5 Pocket,Basic 5 Pocket,0,0,Detail
P000221028,2,B-Bottom FeaturesSlimming,Slimming,0,0,Detail
P000221028,2,B-Bottom Waist FeatFlat-Front,Flat-Front,0,0,Detail
P000221030,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000221030,2,zonTemplateProductClothing,ProductClothing,0,0,
P000221030,2,AudienceTeens,Teens,0,0,
P000221030,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000221030,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000221030,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000221030,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000221030,2,B-Top/Shirt Neck FeatScoop-Neck,Scoop-Neck,0,0,Detail
P000221030,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000221030,2,Size RangeJuniors,Juniors,0,0,
P000221033,2,zon Apparel ITKshorts,shorts,0,0,
P000221033,2,zonTemplateProductClothing,ProductClothing,0,0,
P000221033,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000221033,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000221033,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000221033,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000221033,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000221033,2,APPAREL Fit StyleLow-Rise,Low-Rise,0,0,Detail
P000221033,2,APPAREL Inseams3 inseam,3 inseam,0,0,Detail
P000221034,2,zon Apparel ITKshorts,shorts,0,0,
P000221034,2,zonTemplateProductClothing,ProductClothing,0,0,
P000221034,2,ANDATORY Care InstructCool iron,Cool iron,0,0,Detail
P000221034,2,ANDATORY Care InstructFor Best Results DryClean,For Best Results DryClean,0,0,Detail
P000221034,2,ANDATORY Care InstructLine Dry,Line Dry,0,0,Detail
P000221034,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000221034,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000221034,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000221034,2,APPAREL Fit StyleLoose,Loose,0,0,Detail
P000221034,2,APPAREL Fit StyleMid-Rise,Mid-Rise,0,0,Detail
P000221034,2,APPAREL Inseams2 inseam,2 inseam,0,0,Detail
P000221035,2,zon Apparel ITKshorts,shorts,0,0,
P000221035,2,zonTemplateProductClothing,ProductClothing,0,0,
P000221035,2,ANDATORY Care InstructCool iron,Cool iron,0,0,Detail
P000221035,2,ANDATORY Care InstructLine Dry,Line Dry,0,0,Detail
P000221035,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000221035,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000221035,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000221035,2,APPAREL Fit StyleLoose,Loose,0,0,Detail
P000221035,2,APPAREL Fit StyleMid-Rise,Mid-Rise,0,0,Detail
P000221035,2,APPAREL Inseams3 inseam,3 inseam,0,0,Detail
P000221036,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000221036,2,zonTemplateProductClothing,ProductClothing,0,0,
P000221036,2,AudienceTeens,Teens,0,0,
P000221036,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000221036,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000221036,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000221036,2,B-Top/Shirt Neck FeatScoop-Neck,Scoop-Neck,0,0,Detail
P000221036,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000221036,2,Size RangeJuniors,Juniors,0,0,
P000221037,2,zon Apparel ITKshorts,shorts,0,0,
P000221037,2,zonTemplateProductClothing,ProductClothing,0,0,
P000221037,2,ANDATORY Care InstructCool iron,Cool iron,0,0,Detail
P000221037,2,ANDATORY Care InstructHand Wash,Hand Wash,0,0,Detail
P000221037,2,ANDATORY Care InstructLine Dry,Line Dry,0,0,Detail
P000221037,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000221037,2,ANDATORY FabricationRayon,Rayon,0,0,Detail
P000221037,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000221037,2,APPAREL Fit StyleLoose,Loose,0,0,Detail
P000221037,2,APPAREL Fit StyleMid-Rise,Mid-Rise,0,0,Detail
P000221037,2,APPAREL Inseams3 inseam,3 inseam,0,0,Detail
P000221045,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000221045,2,zonTemplateProductClothing,ProductClothing,0,0,
P000221045,2,AudienceTeens,Teens,0,0,
P000221045,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000221045,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000221045,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000221045,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000221045,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000221045,2,B-Top/Shirt Neck FeatScoop-Neck,Scoop-Neck,0,0,Detail
P000221045,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000221045,2,Size RangeJuniors,Juniors,0,0,
P000221063,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000221063,2,zonTemplateProductClothing,ProductClothing,0,0,
P000221063,2,AudienceTeens,Teens,0,0,
P000221063,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000221063,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000221063,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000221063,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000221063,2,B-Top/Shirt Neck FeatRound-Neck,Round-Neck,0,0,Detail
P000221063,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000221063,2,Size RangeJuniors,Juniors,0,0,
P000221098,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000221098,2,zonTemplateProductClothing,ProductClothing,0,0,
P000221098,2,AudienceTeens,Teens,0,0,
P000221098,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000221098,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000221098,2,ANDATORY Fabrication100% Cotton,100% Cotton,0,0,Detail
P000221098,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000221098,2,B-Top/Shirt Neck FeatRound-Neck,Round-Neck,0,0,Detail
P000221098,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000221098,2,Size RangeJuniors,Juniors,0,0,
P000221122,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000221122,2,zonTemplateProductClothing,ProductClothing,0,0,
P000221122,2,AudienceTeens,Teens,0,0,
P000221122,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000221122,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000221122,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000221122,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000221122,2,B-Top/Shirt Neck FeatV-Neck,V-Neck,0,0,Detail
P000221122,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000221122,2,Size RangeJuniors,Juniors,0,0,
P000221125,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000221125,2,zonTemplateProductClothing,ProductClothing,0,0,
P000221125,2,AudienceTeens,Teens,0,0,
P000221125,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000221125,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000221125,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000221125,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000221125,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000221125,2,B-Top/Shirt Neck FeatRound-Neck,Round-Neck,0,0,Detail
P000221125,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000221125,2,Size RangeJuniors,Juniors,0,0,
P000221144,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000221144,2,zonTemplateProductClothing,ProductClothing,0,0,
P000221144,2,AudienceTeens,Teens,0,0,
P000221144,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000221144,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000221144,2,ANDATORY Fabrication100% Rayon,100% Rayon,0,0,Detail
P000221144,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000221144,2,B-Top/Shirt Neck FeatU-Neck,U-Neck,0,0,Detail
P000221144,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000221144,2,Size RangeJuniors,Juniors,0,0,
P000221276,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000221276,2,zonTemplateProductClothing,ProductClothing,0,0,
P000221276,2,AudienceTeens,Teens,0,0,
P000221276,2,ANDATORY Care InstructLay Flat to Dry,Lay Flat to Dry,0,0,Detail
P000221276,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000221276,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000221276,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000221276,2,B-Top/Shirt Neck FeatU-Neck,U-Neck,0,0,Detail
P000221276,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000221276,2,Size RangeJuniors,Juniors,0,0,
P000221278,2,zon Apparel ITKtank-top-and-cami-shirts,tank-top-and-cami-shirts,0,0,
P000221278,2,zonTemplateProductClothing,ProductClothing,0,0,
P000221278,2,AudienceTeens,Teens,0,0,
P000221278,2,ANDATORY Care InstructLine Dry,Line Dry,0,0,Detail
P000221278,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000221278,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000221278,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000221278,2,B-Top/Shirt Neck FeatU-Neck,U-Neck,0,0,Detail
P000221278,2,B-Top/Shirt Slv FeatSleeveless,Sleeveless,0,0,Detail
P000221278,2,Size RangeJuniors,Juniors,0,0,
P000221292,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000221292,2,zon Apparel ITKshirts,shirts,0,0,
P000221292,2,zonTemplateProductClothing,ProductClothing,0,0,
P000221292,2,AudienceMale,Male,0,0,
P000221292,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000221292,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000221292,2,ANDATORY FabricationCotton/Rayon Blend,Cotton/Rayon Blend,0,0,Detail
P000221292,2,ANDATORY General InfoBealls Exclusive,Bealls Exclusive,0,0,Detail
P000221292,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000221292,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000221292,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000221755,2,zon Apparel ITKshorts,shorts,0,0,
P000221755,2,zonTemplateProductClothing,ProductClothing,0,0,
P000221755,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000221755,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000221755,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000221755,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000221755,2,ANDATORY FabricationRayon,Rayon,0,0,Detail
P000221755,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000221755,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000221755,2,APPAREL Fit StyleJust Below The Waist,Just Below The Waist,0,0,Detail
P000221755,2,APPAREL Fit StyleSlim,Slim,0,0,Detail
P000221755,2,APPAREL Inseams12 inseam,12 inseam,0,0,Detail
P000221755,2,B-Bottom FeaturesBack Pocket Embroidery,Back Pocket Embroidery,0,0,Detail
P000221755,2,B-Bottom FeaturesBasic 5 Pocket,Basic 5 Pocket,0,0,Detail
P000221755,2,B-Bottom FeaturesSlimming,Slimming,0,0,Detail
P000221755,2,B-Bottom FeaturesZip-fly,Zip-fly,0,0,Detail
P000221755,2,B-Bottom Waist FeatFlat-Front,Flat-Front,0,0,Detail
P000221757,2,zon Apparel ITKshorts,shorts,0,0,
P000221757,2,zonTemplateProductClothing,ProductClothing,0,0,
P000221757,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000221757,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000221757,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000221757,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000221757,2,ANDATORY FabricationRamie,Ramie,0,0,Detail
P000221757,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000221757,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000221757,2,APPAREL Fit StyleJust Below The Waist,Just Below The Waist,0,0,Detail
P000221757,2,APPAREL Inseams3 inseam,3 inseam,0,0,Detail
P000221757,2,B-Bottom FeaturesBack Pocket Embroidery,Back Pocket Embroidery,0,0,Detail
P000221757,2,B-Bottom FeaturesBasic 5 Pocket,Basic 5 Pocket,0,0,Detail
P000221757,2,B-Bottom Waist FeatFlat-Front,Flat-Front,0,0,Detail
P000221763,2,zon Apparel ITKshorts,shorts,0,0,
P000221763,2,zonTemplateProductClothing,ProductClothing,0,0,
P000221763,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000221763,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
